industry,industry_name,employees,total_monthly,regular_monthly,total_hours,regular_hours,year,table_group,tsic_version,regime,employment_share,regular_hourly,total_hourly,real_regular_monthly,real_total_monthly,real_regular_hourly,real_total_hourly,cpi_2024_100
專門設計業,專門設計業,28233.0000000000,69197.0000000000,61315.0000000000,165.8000000000,162.3000000000,2021,11,11,tsic11_2021_2024,0.0034726950,377.7880468269,417.3522316043,66105.7453333333,74603.5922666667,407.3058862189,449.9613526337,92.7529062577
廣告業及市場研究業,廣告業及市場研究業,36367.0000000000,52403.0000000000,47131.0000000000,157.4000000000,156.3000000000,2021,11,11,tsic11_2021_2024,0.0044731874,301.5419065899,332.9288437103,50813.5021333333,56497.4210666667,325.1023808914,358.9416840322,92.7529062577
建築工程服務及技術檢測,建築、工程服務及技術檢測、,72643.0000000000,68260.0000000000,55379.0000000000,166.0000000000,161.3000000000,2021,11,11,tsic11_2021_2024,0.0089351816,343.3292002480,411.2048192771,59705.9458666667,73593.3813333333,370.1546550940,443.3336224900,92.7529062577
會計服務業,會計服務業,29142.0000000000,63067.0000000000,51341.0000000000,170.7000000000,160.5000000000,2021,11,11,tsic11_2021_2024,0.0035845032,319.8816199377,369.4610427651,55352.4434666667,67994.6349333333,344.8750371755,398.3282655731,92.7529062577
法律服務業,法律服務業,11876.0000000000,63404.0000000000,47195.0000000000,159.2000000000,157.8000000000,2021,11,11,tsic11_2021_2024,0.0014607631,299.0811153359,398.2663316583,50882.5026666667,68357.9658666667,322.4493198141,429.3842077052,92.7529062577
研究發展服務業,研究發展服務業,33078.0000000000,85520.0000000000,66937.0000000000,154.4000000000,153.0000000000,2021,11,11,tsic11_2021_2024,0.0040686362,437.4967320261,553.8860103627,72167.0109333333,92201.9626666667,471.6798100218,597.1629706390,92.7529062577
人力仲介業,人力仲介業,22178.0000000000,37759.0000000000,35079.0000000000,163.8000000000,162.1000000000,2021,12,11,tsic11_2021_2024,0.0027279223,216.4034546576,230.5189255189,37819.8392000000,40709.2365333333,233.3117779149,248.5301375661,92.7529062577
人力供應業,人力供應業,129234.0000000000,40122.0000000000,36240.0000000000,167.9000000000,160.1000000000,2021,12,11,tsic11_2021_2024,0.0158959468,226.3585259213,238.9636688505,39071.5520000000,43256.8656000000,244.0446720800,257.6346968434,92.7529062577
保全及偵探業,保全及偵探業,96144.0000000000,36728.0000000000,32357.0000000000,224.5000000000,206.5000000000,2021,12,11,tsic11_2021_2024,0.0118258346,156.6924939467,163.5991091314,34885.1602666667,39597.6810666667,168.9354008071,176.3816528582,92.7529062577
學前教育,學前教育,70643.0000000000,36071.0000000000,31716.0000000000,156.2000000000,153.4000000000,2021,12,11,tsic11_2021_2024,0.0086891791,206.7535853977,230.9282970551,34194.0768000000,38889.3474666667,222.9079322034,248.9714946650,92.7529062577
建築物及綠化服務業,建築物及綠化服務業,95553.0000000000,33455.0000000000,31318.0000000000,170.3000000000,164.7000000000,2021,12,11,tsic11_2021_2024,0.0117531409,190.1517911354,196.4474456841,33764.9797333333,36068.9506666667,205.0089844161,211.7965394402,92.7529062577
教育輔助及其他教育業,教育輔助及其他教育業,71546.0000000000,26766.0000000000,24456.0000000000,125.1000000000,124.4000000000,2021,12,11,tsic11_2021_2024,0.0088002492,196.5916398714,213.9568345324,26366.8288000000,28857.3168000000,211.9520000000,230.6739952038,92.7529062577
旅行及相關服務業,旅行及相關服務業,19608.0000000000,39671.0000000000,38842.0000000000,151.2000000000,150.9000000000,2021,12,11,tsic11_2021_2024,0.0024118090,257.4022531478,262.3743386243,41876.8549333333,42770.6274666667,277.5139491937,282.8745202822,92.7529062577
租賃業,租賃業,20338.0000000000,46402.0000000000,37859.0000000000,163.0000000000,160.1000000000,2021,12,11,tsic11_2021_2024,0.0025015999,236.4709556527,284.6748466258,40817.0498666667,50027.5429333333,254.9472196544,306.9174413088,92.7529062577
行政支援服務業,行政支援服務業,18916.0000000000,45884.0000000000,42369.0000000000,155.2000000000,149.5000000000,2021,12,11,tsic11_2021_2024,0.0023266921,283.4046822742,295.6443298969,45679.4312000000,49469.0698666667,305.5480347826,318.7440068729,92.7529062577
創作及藝術表演業,創作及藝術表演業,9002.0000000000,41110.0000000000,38241.0000000000,131.8000000000,129.8000000000,2021,13,11,tsic11_2021_2024,0.0011072575,294.6147919877,311.9119878604,41228.8968000000,44322.0613333333,317.6340277350,336.2827111786,92.7529062577
社會工作服務業,社會工作服務業,57717.0000000000,31966.0000000000,27821.0000000000,156.4000000000,150.8000000000,2021,13,11,tsic11_2021_2024,0.0070992646,184.4893899204,204.3861892583,29994.7474666667,34463.6101333333,198.9041609195,220.3555635124,92.7529062577
運動娛樂及休閒服務業,運動、娛樂及休閒服務業,50533.0000000000,38211.0000000000,36358.0000000000,138.9000000000,137.3000000000,2021,13,11,tsic11_2021_2024,0.0062156234,264.8069919883,275.0971922246,39198.7717333333,41196.5528000000,285.4972449624,296.5914528438,92.7529062577
醫療保健業,醫療保健業,404415.0000000000,68594.0000000000,57170.0000000000,158.3000000000,155.2000000000,2021,13,11,tsic11_2021_2024,0.0497435608,368.3634020619,433.3164876816,61636.8826666667,73953.4778666667,397.1448625430,467.1729492525,92.7529062577
個人及家庭用品維修業,個人及家庭用品維修業,41678.0000000000,40317.0000000000,34407.0000000000,167.0000000000,164.4000000000,2021,14,11,tsic11_2021_2024,0.0051264472,209.2883211679,241.4191616766,37095.3336000000,43467.1016000000,225.6407153285,260.2820455090,92.7529062577
其他個人服務業,其他個人服務業,26074.0000000000,38034.0000000000,34337.0000000000,148.8000000000,147.0000000000,2021,14,11,tsic11_2021_2024,0.0032071353,233.5850340136,255.6048387097,37019.8642666667,41005.7232000000,251.8358113379,275.5760967742,92.7529062577
美髮及美容美體業,美髮及美容美體業,37940.0000000000,29891.0000000000,28172.0000000000,163.3000000000,162.0000000000,2021,14,11,tsic11_2021_2024,0.0046666684,173.9012345679,183.0434782609,30373.1722666667,32226.4834666667,187.4887176955,197.3452753623,92.7529062577
石油及天然氣礦業,石油及天然氣礦業,1332.0000000000,90859.0000000000,59982.0000000000,177.2000000000,166.8000000000,2022,1,11,tsic11_2021_2024,0.0001630193,359.6043165468,512.7483069977,62817.5692267841,95154.2383110996,376.6041320551,536.9878008527,95.4860252288
砂石採取及其他礦業,砂、石採取及其他礦業,2096.0000000000,38136.0000000000,33074.0000000000,162.9000000000,158.9000000000,2022,1,11,tsic11_2021_2024,0.0002565229,208.1434864695,234.1068139963,34637.5293355783,39938.8286491387,217.9831927978,245.1739020819,95.4860252288
其他化學製品製造業,其他化學製品製造業,52581.0000000000,62870.0000000000,48982.0000000000,170.2000000000,160.6000000000,2022,2,11,tsic11_2021_2024,0.0064352241,304.9937733499,369.3889541716,51297.5588654319,65842.0955834737,319.4119481036,386.8513254023,95.4860252288
其他製造業,其他製造業,88546.0000000000,45238.0000000000,37649.0000000000,170.6000000000,160.3000000000,2022,2,11,tsic11_2021_2024,0.0108368680,234.8658764816,265.1699882767,39428.8063722316,47376.5662478954,245.9688482360,277.7055465879,95.4860252288
其他運輸工具及其零件製造業,其他運輸工具及其零件製造業,78440.0000000000,52422.0000000000,40884.0000000000,174.2000000000,157.5000000000,2022,2,11,tsic11_2021_2024,0.0096000262,259.5809523810,300.9299655568,42816.7366921383,54900.1802875275,271.8522964580,315.1560292051,95.4860252288
化學原材料肥料氮化合物,化學原材料、肥料、氮化合物、,67020.0000000000,79518.0000000000,54831.0000000000,176.1000000000,163.9000000000,2022,2,11,tsic11_2021_2024,0.0082023682,334.5393532642,451.5502555366,57423.0625566637,83277.1076285455,350.3542559894,472.8966929503,95.4860252288
印刷及資料儲存媒體複製業,印刷及資料儲存媒體複製業,53161.0000000000,41243.0000000000,33984.0000000000,169.0000000000,160.0000000000,2022,2,11,tsic11_2021_2024,0.0065062085,212.4000000000,244.0414201183,35590.5483745629,43192.7079393861,222.4409273410,255.5781534875,95.4860252288
基本金屬製造業,基本金屬製造業,111263.0000000000,63164.0000000000,43196.0000000000,179.8000000000,160.1000000000,2022,2,11,tsic11_2021_2024,0.0136171305,269.8063710181,351.3014460512,45238.0334153607,66149.9940422225,282.5611081534,367.9087544061,95.4860252288
塑膠製品製造業,塑膠製品製造業,133412.0000000000,45689.0000000000,37174.0000000000,176.5000000000,159.8000000000,2022,2,11,tsic11_2021_2024,0.0163278774,232.6282853567,258.8611898017,38931.3513793550,47848.8866727108,243.6254779684,271.0985080607,95.4860252288
家具製造業,家具製造業,30352.0000000000,34578.0000000000,29873.0000000000,165.0000000000,156.6000000000,2022,2,11,tsic11_2021_2024,0.0037146863,190.7598978289,209.5636363636,31285.2063204248,36212.6289340759,199.7778181381,219.4704783883,95.4860252288
成衣及服飾品製造業,成衣及服飾品製造業,34748.0000000000,39983.0000000000,33308.0000000000,166.8000000000,160.1000000000,2022,2,11,tsic11_2021_2024,0.0042526990,208.0449718926,239.7062350120,34882.5913741743,41873.1431161767,217.8800210754,251.0380282744,95.4860252288
木竹製品製造業,木竹製品製造業,15789.0000000000,38269.0000000000,33211.0000000000,179.0000000000,166.1000000000,2022,2,11,tsic11_2021_2024,0.0019323663,199.9458157736,213.7932960894,34781.0058282606,40078.1160471442,209.3979881292,223.9000896489,95.4860252288
機械設備製造業,機械設備製造業,236343.0000000000,45714.0000000000,34795.0000000000,168.0000000000,157.2000000000,2022,2,11,tsic11_2021_2024,0.0289252805,221.3422391858,272.1071428571,36439.8873202953,47875.0685144411,231.8058989841,284.9706459193,95.4860252288
橡膠製品製造業,橡膠製品製造業,38796.0000000000,44921.0000000000,35211.0000000000,180.4000000000,159.0000000000,2022,2,11,tsic11_2021_2024,0.0047481211,221.4528301887,249.0077605322,36875.5531666883,47044.5804947546,231.9217180295,260.7792710352,95.4860252288
汽車及其零件製造業,汽車及其零件製造業,82618.0000000000,49641.0000000000,38753.0000000000,172.0000000000,157.1000000000,2022,2,11,tsic11_2021_2024,0.0101113586,246.6772756206,288.6104651163,40584.9965030437,51987.7122134439,258.3386155509,302.2541407758,95.4860252288
產業用機械設備維修及安裝業,產業用機械設備維修及安裝業,46570.0000000000,64132.0000000000,49669.0000000000,169.5000000000,159.5000000000,2022,2,11,tsic11_2021_2024,0.0056995566,311.4043887147,378.3598820059,52017.0358761818,67163.7549540215,326.1256167786,396.2463419116,95.4860252288
皮革毛皮及其製品製造業,皮革、毛皮及其製品製造業,18607.0000000000,51859.0000000000,38415.0000000000,167.7000000000,159.0000000000,2022,2,11,tsic11_2021_2024,0.0022772525,241.6037735849,309.2367322600,40231.0180028494,54310.5652117601,253.0252704582,323.8554872496,95.4860252288
石油及煤製品製造業,石油及煤製品製造業,11471.0000000000,92536.0000000000,64306.0000000000,178.2000000000,162.0000000000,2022,2,11,tsic11_2021_2024,0.0014038998,396.9506172840,519.2817059484,67345.9805724647,96910.5162543712,415.7159294597,543.8300575442,95.4860252288
紙漿紙及紙製品製造業,紙漿、紙及紙製品製造業,50693.0000000000,45192.0000000000,35487.0000000000,176.4000000000,161.1000000000,2022,2,11,tsic11_2021_2024,0.0062041577,220.2793296089,256.1904761905,37164.6006993913,47328.3916591115,230.6927417715,268.3015400176,95.4860252288
紡織業,紡織業,90491.0000000000,42019.0000000000,36432.0000000000,168.9000000000,159.1000000000,2022,2,11,tsic11_2021_2024,0.0110749104,228.9880578253,248.7803433985,38154.2743167983,44005.3923066960,239.8131635248,260.5411030592,95.4860252288
藥品及醫用化學製品製造業,藥品及醫用化學製品製造業,34298.0000000000,56853.0000000000,42715.0000000000,174.2000000000,161.4000000000,2022,2,11,tsic11_2021_2024,0.0041976249,264.6530359356,326.3662456946,44734.2947804689,59540.6499158140,277.1641560128,341.7947756361,95.4860252288
金屬製品製造業,金屬製品製造業,348277.0000000000,40440.0000000000,33776.0000000000,169.2000000000,158.4000000000,2022,2,11,tsic11_2021_2024,0.0426245326,213.2323232323,239.0070921986,35372.7154513664,42351.7471830074,223.3125975465,250.3058344149,95.4860252288
電力設備及配備製造業,電力設備及配備製造業,126739.0000000000,50597.0000000000,37609.0000000000,175.4000000000,158.9000000000,2022,2,11,tsic11_2021_2024,0.0155111898,236.6834487099,288.4663625998,39386.9154254630,52988.9058412123,247.8723437726,302.1032260046,95.4860252288
電子零組件製造業,電子零組件製造業,658851.0000000000,90320.0000000000,51857.0000000000,182.4000000000,160.7000000000,2022,2,11,tsic11_2021_2024,0.0806347130,322.6944617299,495.1754385965,54308.4706644217,94589.7578033934,337.9494129709,518.5841984835,95.4860252288
電腦電子產品及光學製品製造業,電腦、電子產品及光學製品製造業,239839.0000000000,76216.0000000000,49979.0000000000,172.1000000000,160.0000000000,2022,2,11,tsic11_2021_2024,0.0293531450,312.3687500000,442.8588030215,52341.6907136381,79819.0099728015,327.1355669602,463.7943635840,95.4860252288
非金屬礦物製品製造業,非金屬礦物製品製造業,70698.0000000000,46775.0000000000,36538.0000000000,175.2000000000,161.2000000000,2022,2,11,tsic11_2021_2024,0.0086525071,226.6625310174,266.9805936073,38265.2853257350,48986.2258774770,237.3777005319,279.6017458760,95.4860252288
食品及飼品製造業,食品及飼品製造業,133848.0000000000,45503.0000000000,37418.0000000000,176.3000000000,159.3000000000,2022,2,11,tsic11_2021_2024,0.0163812380,234.8901443817,258.0998298355,39186.8861546432,47654.0937702370,245.9942633688,270.3011558153,95.4860252288
飲料及菸草製造業,飲料及菸草製造業,15462.0000000000,60324.0000000000,45334.0000000000,176.6000000000,163.5000000000,2022,2,11,tsic11_2021_2024,0.0018923458,277.2721712538,341.5855039638,47477.1045201399,63175.7368216552,290.3798441599,357.7335040864,95.4860252288
氣體燃料供應業,氣體燃料供應業,6097.0000000000,75410.0000000000,50227.0000000000,170.2000000000,164.5000000000,2022,3,11,tsic11_2021_2024,0.0007461928,305.3313069909,443.0669800235,52601.4145836032,78974.9073954151,319.7654381982,464.0123818767,95.4860252288
電力供應業,電力供應業,27345.0000000000,100105.0000000000,67921.0000000000,179.6000000000,166.9000000000,2022,3,11,tsic11_2021_2024,0.0033466690,406.9562612343,557.3775055679,71131.8748866727,104837.3306566507,426.1945769124,583.7267853934,95.4860252288
廢棄物清除業,廢棄物清除業,11089.0000000000,35646.0000000000,31192.0000000000,171.0000000000,165.4000000000,2022,4,11,tsic11_2021_2024,0.0013571480,188.5852478839,208.4561403509,32666.5602901179,37331.1172127963,197.5003645110,218.3106269754,95.4860252288
廢棄物處理業,廢棄物處理業,5454.0000000000,41524.0000000000,34026.0000000000,169.4000000000,161.1000000000,2022,4,11,tsic11_2021_2024,0.0006674980,211.2104283054,245.1239669421,35634.5338686699,43486.9918404352,221.1951202276,256.7118762718,95.4860252288
廢水及污水處理業,廢水及污水處理業,2624.0000000000,39362.0000000000,33966.0000000000,170.2000000000,165.9000000000,2022,4,11,tsic11_2021_2024,0.0003211432,204.7377938517,231.2690951821,35571.6974485170,41222.7861675949,214.4165005938,242.2020338872,95.4860252288
用水供應業,用水供應業,6165.0000000000,79127.0000000000,56938.0000000000,167.2000000000,165.3000000000,2022,4,11,tsic11_2021_2024,0.0007545151,344.4525105868,473.2476076555,59629.6681776972,82867.6236238829,360.7360446322,495.6197585160,95.4860252288
資源回收處理及污染整治業,資源回收處理及污染整治業,8667.0000000000,40331.0000000000,34488.0000000000,170.4000000000,161.2000000000,2022,4,11,tsic11_2021_2024,0.0010607270,213.9454094293,236.6842723005,36118.3743038467,42237.5943530631,224.0593939445,247.8732062973,95.4860252288
其他專門營造業,其他專門營造業,168977.0000000000,43675.0000000000,40084.0000000000,163.9000000000,161.2000000000,2022,5,11,tsic11_2021_2024,0.0206805665,248.6600496278,266.4734594265,41978.9177567673,45739.6775029141,260.4151225606,279.0706376017,95.4860252288
